date,url,year,house
2002-10-17,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2002-10-17/toc_unixml/2020-2.xml;fileType=text%2Fxml,2002,senate
2002-10-21,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2002-10-21/toc_unixml/2037-3.xml;fileType=text%2Fxml,2002,senate
2002-10-22,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2002-10-22/toc_unixml/2041-3.xml;fileType=text%2Fxml,2002,senate
2002-10-23,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2002-10-23/toc_unixml/2046-2.xml;fileType=text%2Fxml,2002,senate
2002-10-24,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2002-10-24/toc_unixml/2051-2.xml;fileType=text%2Fxml,2002,senate
2002-11-11,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2002-11-11/toc_unixml/2078-2.xml;fileType=text%2Fxml,2002,senate
2002-11-12,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2002-11-12/toc_unixml/2083-2.xml;fileType=text%2Fxml,2002,senate
2002-11-13,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2002-11-13/toc_unixml/2086-2.xml;fileType=text%2Fxml,2002,senate
2002-11-14,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2002-11-14/toc_unixml/2091-3.xml;fileType=text%2Fxml,2002,senate
2002-11-15,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2002-11-15/toc_unixml/2093-3.xml;fileType=text%2Fxml,2002,senate
2002-11-18,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2002-11-18/toc_unixml/2111-3.xml;fileType=text%2Fxml,2002,senate
2002-11-19,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2002-11-19/toc_unixml/2116-2.xml;fileType=text%2Fxml,2002,senate
2002-12-02,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2002-12-02/toc_unixml/2145-2.xml;fileType=text%2Fxml,2002,senate
2002-12-03,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2002-12-03/toc_unixml/2148-2.xml;fileType=text%2Fxml,2002,senate
2002-12-04,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2002-12-04/toc_unixml/2152-3.xml;fileType=text%2Fxml,2002,senate
2002-12-05,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2002-12-05/toc_unixml/2155-2.xml;fileType=text%2Fxml,2002,senate
2002-12-09,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2002-12-09/toc_unixml/2166-5.xml;fileType=text%2Fxml,2002,senate
2002-12-10,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2002-12-10/toc_unixml/2170-2.xml;fileType=text%2Fxml,2002,senate
2002-12-11,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2002-12-11/toc_unixml/2174-2.xml;fileType=text%2Fxml,2002,senate
2002-12-12,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2002-12-12/toc_unixml/2179-3.xml;fileType=text%2Fxml,2002,senate
2003-02-04,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-02-04/toc_unixml/2191-3.xml;fileType=text%2Fxml,2003,senate
2003-02-05,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-02-05/toc_unixml/2193-2.xml;fileType=text%2Fxml,2003,senate
2003-02-06,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-02-06/toc_unixml/2195-2.xml;fileType=text%2Fxml,2003,senate
2003-03-03,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-03-03/toc_unixml/2264-2.xml;fileType=text%2Fxml,2003,senate
2003-03-04,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-03-04/toc_unixml/2269-5.xml;fileType=text%2Fxml,2003,senate
2003-03-05,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-03-05/toc_unixml/2276-3.xml;fileType=text%2Fxml,2003,senate
2003-03-06,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-03-06/toc_unixml/2278-3.xml;fileType=text%2Fxml,2003,senate
2003-03-18,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-03-18/toc_unixml/2308-4.xml;fileType=text%2Fxml,2003,senate
2003-03-19,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-03-19/toc_unixml/2312-3.xml;fileType=text%2Fxml,2003,senate
2003-03-20,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-03-20/toc_unixml/2318-2.xml;fileType=text%2Fxml,2003,senate
2003-03-24,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-03-24/toc_unixml/2328-2.xml;fileType=text%2Fxml,2003,senate
2003-03-25,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-03-25/toc_unixml/2337-2.xml;fileType=text%2Fxml,2003,senate
2003-03-26,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-03-26/toc_unixml/2340-2.xml;fileType=text%2Fxml,2003,senate
2003-03-27,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-03-27/toc_unixml/2344-2.xml;fileType=text%2Fxml,2003,senate
2003-05-13,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-05-13/toc_unixml/2428-2.xml;fileType=text%2Fxml,2003,senate
2003-05-14,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-05-14/toc_unixml/2455-4.xml;fileType=text%2Fxml,2003,senate
2003-05-15,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-05-15/toc_unixml/2458-3.xml;fileType=text%2Fxml,2003,senate
2003-06-16,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-06-16/toc_unixml/2572-4.xml;fileType=text%2Fxml,2003,senate
2003-06-17,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-06-17/toc_unixml/2581-3.xml;fileType=text%2Fxml,2003,senate
2003-06-18,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-06-18/toc_unixml/2585-2.xml;fileType=text%2Fxml,2003,senate
2003-06-19,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-06-19/toc_unixml/2594-3.xml;fileType=text%2Fxml,2003,senate
2003-06-23,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-06-23/toc_unixml/2612-2.xml;fileType=text%2Fxml,2003,senate
2003-06-24,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-06-24/toc_unixml/2620-2.xml;fileType=text%2Fxml,2003,senate
2003-06-25,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-06-25/toc_unixml/2625-2.xml;fileType=text%2Fxml,2003,senate
2003-06-26,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-06-26/toc_unixml/2629-4.xml;fileType=text%2Fxml,2003,senate
2003-08-11,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-08-11/toc_unixml/2720-2.xml;fileType=text%2Fxml,2003,senate
2003-08-12,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-08-12/toc_unixml/2724-2.xml;fileType=text%2Fxml,2003,senate
2003-08-13,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-08-13/toc_unixml/2730-2.xml;fileType=text%2Fxml,2003,senate
2003-08-14,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-08-14/toc_unixml/2734-2.xml;fileType=text%2Fxml,2003,senate
2003-08-18,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-08-18/toc_unixml/2743-2.xml;fileType=text%2Fxml,2003,senate
2003-08-19,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-08-19/toc_unixml/2748-2.xml;fileType=text%2Fxml,2003,senate
2003-08-20,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-08-20/toc_unixml/2753-4.xml;fileType=text%2Fxml,2003,senate
2003-08-21,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-08-21/toc_unixml/2760-2.xml;fileType=text%2Fxml,2003,senate
2003-09-08,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-09-08/toc_unixml/2824-3.xml;fileType=text%2Fxml,2003,senate
2003-09-09,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-09-09/toc_unixml/2827-9.xml;fileType=text%2Fxml,2003,senate
2003-09-10,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-09-10/toc_unixml/2831-2.xml;fileType=text%2Fxml,2003,senate
2003-09-11,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-09-11/toc_unixml/2838-3.xml;fileType=text%2Fxml,2003,senate
2003-09-15,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-09-15/toc_unixml/2849-2.xml;fileType=text%2Fxml,2003,senate
2003-09-16,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-09-16/toc_unixml/2858-2.xml;fileType=text%2Fxml,2003,senate
2003-09-17,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-09-17/toc_unixml/2864-2.xml;fileType=text%2Fxml,2003,senate
2003-09-18,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-09-18/toc_unixml/2870-2.xml;fileType=text%2Fxml,2003,senate
2003-10-07,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-10-07/toc_unixml/2903-3.xml;fileType=text%2Fxml,2003,senate
2003-10-08,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-10-08/toc_unixml/2907-2.xml;fileType=text%2Fxml,2003,senate
2003-10-09,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-10-09/toc_unixml/2914-2.xml;fileType=text%2Fxml,2003,senate
2003-10-13,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-10-13/toc_unixml/2922-2.xml;fileType=text%2Fxml,2003,senate
2003-10-14,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-10-14/toc_unixml/2930-4.xml;fileType=text%2Fxml,2003,senate
2003-10-15,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-10-15/toc_unixml/2939-2.xml;fileType=text%2Fxml,2003,senate
2003-10-16,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-10-16/toc_unixml/2948-2.xml;fileType=text%2Fxml,2003,senate
2003-10-23,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-10-23/toc_unixml/2965-5.xml;fileType=text%2Fxml,2003,senate
2003-10-24,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-10-24/toc_unixml/2967-4.xml;fileType=text%2Fxml,2003,senate
2003-10-27,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-10-27/toc_unixml/2973-3.xml;fileType=text%2Fxml,2003,senate
2003-10-28,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-10-28/toc_unixml/2977-4.xml;fileType=text%2Fxml,2003,senate
2003-10-29,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-10-29/toc_unixml/2981-2.xml;fileType=text%2Fxml,2003,senate
2003-10-30,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-10-30/toc_unixml/2983-2.xml;fileType=text%2Fxml,2003,senate
2003-11-07,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-11-07/toc_unixml/3009-3.xml;fileType=text%2Fxml,2003,senate
2003-11-24,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-11-24/toc_unixml/3056-2.xml;fileType=text%2Fxml,2003,senate
2003-11-25,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-11-25/toc_unixml/3060-3.xml;fileType=text%2Fxml,2003,senate
2003-11-26,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-11-26/toc_unixml/3068-2.xml;fileType=text%2Fxml,2003,senate
2003-11-27,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-11-27/toc_unixml/3072-2.xml;fileType=text%2Fxml,2003,senate
2003-11-28,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-11-28/toc_unixml/3074-2.xml;fileType=text%2Fxml,2003,senate
2003-12-01,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-12-01/toc_unixml/3083-2.xml;fileType=text%2Fxml,2003,senate
2003-12-02,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-12-02/toc_unixml/3092-2.xml;fileType=text%2Fxml,2003,senate
2003-12-03,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-12-03/toc_unixml/3098-4.xml;fileType=text%2Fxml,2003,senate
2003-12-04,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2003-12-04/toc_unixml/3102-3.xml;fileType=text%2Fxml,2003,senate
2004-02-10,,2004,senate
2004-02-11,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2004-02-11/toc_unixml/3136-2.xml;fileType=text%2Fxml,2004,senate
2004-02-12,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2004-02-12/toc_unixml/3139-2.xml;fileType=text%2Fxml,2004,senate
2004-03-01,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2004-03-01/toc_unixml/3194-4.xml;fileType=text%2Fxml,2004,senate
2004-03-02,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2004-03-02/toc_unixml/3199-3.xml;fileType=text%2Fxml,2004,senate
2004-03-03,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2004-03-03/toc_unixml/3203-2.xml;fileType=text%2Fxml,2004,senate
2004-03-04,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2004-03-04/toc_unixml/3206-2.xml;fileType=text%2Fxml,2004,senate
2004-03-08,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2004-03-08/toc_unixml/3214-3.xml;fileType=text%2Fxml,2004,senate
2004-03-09,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2004-03-09/toc_unixml/3219-2.xml;fileType=text%2Fxml,2004,senate
2004-03-10,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2004-03-10/toc_unixml/3224-2.xml;fileType=text%2Fxml,2004,senate
2004-03-11,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2004-03-11/toc_unixml/3228-2.xml;fileType=text%2Fxml,2004,senate
2004-03-22,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2004-03-22/toc_unixml/3250-3.xml;fileType=text%2Fxml,2004,senate
2004-03-23,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2004-03-23/toc_unixml/3256-2.xml;fileType=text%2Fxml,2004,senate
2004-03-24,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2004-03-24/toc_unixml/3259-2.xml;fileType=text%2Fxml,2004,senate
2004-03-25,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2004-03-25/toc_unixml/3266-2.xml;fileType=text%2Fxml,2004,senate
2004-03-29,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2004-03-29/toc_unixml/3278-2.xml;fileType=text%2Fxml,2004,senate
2004-03-30,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2004-03-30/toc_unixml/3281-4.xml;fileType=text%2Fxml,2004,senate
2004-03-31,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2004-03-31/toc_unixml/3286-4.xml;fileType=text%2Fxml,2004,senate
2004-04-01,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2004-04-01/toc_unixml/3290-3.xml;fileType=text%2Fxml,2004,senate
2004-05-11,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2004-05-11/toc_unixml/3354-2.xml;fileType=text%2Fxml,2004,senate
2004-05-12,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2004-05-12/toc_unixml/3364-2.xml;fileType=text%2Fxml,2004,senate
2004-05-13,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2004-05-13/toc_unixml/3367-2.xml;fileType=text%2Fxml,2004,senate
2004-06-15,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2004-06-15/toc_unixml/3454-2.xml;fileType=text%2Fxml,2004,senate
2004-06-16,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2004-06-16/toc_unixml/3457-2.xml;fileType=text%2Fxml,2004,senate
2004-06-17,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2004-06-17/toc_unixml/3464-2.xml;fileType=text%2Fxml,2004,senate
2004-06-18,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2004-06-18/toc_unixml/3466-2.xml;fileType=text%2Fxml,2004,senate
2004-06-21,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2004-06-21/toc_unixml/3477-2.xml;fileType=text%2Fxml,2004,senate
2004-06-22,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2004-06-22/toc_unixml/3489-4.xml;fileType=text%2Fxml,2004,senate
2004-06-23,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2004-06-23/toc_unixml/3493-2.xml;fileType=text%2Fxml,2004,senate
2004-06-24,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2004-06-24/toc_unixml/3497-9.xml;fileType=text%2Fxml,2004,senate
2004-08-03,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2004-08-03/toc_unixml/3554-2.xml;fileType=text%2Fxml,2004,senate
2004-08-04,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2004-08-04/toc_unixml/3561-3.xml;fileType=text%2Fxml,2004,senate
2004-08-05,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2004-08-05/toc_unixml/3566-2.xml;fileType=text%2Fxml,2004,senate
2004-08-09,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2004-08-09/toc_unixml/3581-4.xml;fileType=text%2Fxml,2004,senate
2004-08-10,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2004-08-10/toc_unixml/3587-5.xml;fileType=text%2Fxml,2004,senate
2004-08-11,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2004-08-11/toc_unixml/3592-4.xml;fileType=text%2Fxml,2004,senate
2004-08-12,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2004-08-12/toc_unixml/3595-5.xml;fileType=text%2Fxml,2004,senate
2004-08-30,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2004-08-30/toc_unixml/3609-7.xml;fileType=text%2Fxml,2004,senate
2004-11-16,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2004-11-16/toc_unixml/3628-2.xml;fileType=text%2Fxml,2004,senate
2004-11-17,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2004-11-17/toc_unixml/3631-7.xml;fileType=text%2Fxml,2004,senate
2004-11-18,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2004-11-18/toc_unixml/3633-2.xml;fileType=text%2Fxml,2004,senate
2004-11-29,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2004-11-29/toc_unixml/3635-3.xml;fileType=text%2Fxml,2004,senate
2004-11-30,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2004-11-30/toc_unixml/3637-2.xml;fileType=text%2Fxml,2004,senate
2004-12-01,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2004-12-01/toc_unixml/3640-2.xml;fileType=text%2Fxml,2004,senate
2004-12-02,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2004-12-02/toc_unixml/3642-2.xml;fileType=text%2Fxml,2004,senate
2004-12-06,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2004-12-06/toc_unixml/3643-5.xml;fileType=text%2Fxml,2004,senate
2004-12-07,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2004-12-07/toc_unixml/3647-3.xml;fileType=text%2Fxml,2004,senate
2004-12-08,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2004-12-08/toc_unixml/3648-4.xml;fileType=text%2Fxml,2004,senate
2004-12-09,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2004-12-09/toc_unixml/3650-6.xml;fileType=text%2Fxml,2004,senate
2005-02-08,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2005-02-08/toc_unixml/3658-4.xml;fileType=text%2Fxml,2005,senate
2005-02-09,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2005-02-09/toc_unixml/3668-4.xml;fileType=text%2Fxml,2005,senate
2005-02-10,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2005-02-10/toc_unixml/3671-4.xml;fileType=text%2Fxml,2005,senate
2005-03-07,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2005-03-07/toc_unixml/3736-15.xml;fileType=text%2Fxml,2005,senate
2005-03-08,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2005-03-08/toc_unixml/3743-9.xml;fileType=text%2Fxml,2005,senate
2005-03-09,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2005-03-09/toc_unixml/3746-5.xml;fileType=text%2Fxml,2005,senate
2005-03-10,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2005-03-10/toc_unixml/3749-6.xml;fileType=text%2Fxml,2005,senate
2005-03-14,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2005-03-14/toc_unixml/3759-3.xml;fileType=text%2Fxml,2005,senate
2005-03-15,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2005-03-15/toc_unixml/3762-7.xml;fileType=text%2Fxml,2005,senate
2005-03-16,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2005-03-16/toc_unixml/3767-3.xml;fileType=text%2Fxml,2005,senate
2005-03-17,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2005-03-17/toc_unixml/3771-4.xml;fileType=text%2Fxml,2005,senate
2005-05-10,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2005-05-10/toc_unixml/3857-4.xml;fileType=text%2Fxml,2005,senate
2005-05-11,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2005-05-11/toc_unixml/3871-6.xml;fileType=text%2Fxml,2005,senate
2005-05-12,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/2005-05-12/toc_unixml/3874-2.xml;fileType=text%2Fxml,2005,senate
